xref,seg_layer,nverts,closed,wkt
SEGMENTATION-ZONE 1-2,E4S.14,2,0,"LINESTRING(5393.6410 54724.2703, 5405.3376 54714.8794)"
SEGMENTATION-ZONE 1-2,E4S.16,2,0,"LINESTRING(5428.7309 54696.0976, 5440.4275 54686.7068)"
SEGMENTATION-ZONE 1-2,E4S.18,2,0,"LINESTRING(5463.8207 54667.9250, 5475.5174 54658.5341)"
SEGMENTATION-ZONE 1-2,E4S.20,2,0,"LINESTRING(5498.9113 54639.7531, 5510.6080 54630.3624)"
SEGMENTATION-ZONE 1-2,E3.1,2,0,"LINESTRING(5077.8262 54977.8189, 5107.0656 54954.3373)"
SEGMENTATION-ZONE 1-2,E4S.22,2,0,"LINESTRING(5551.8445 54597.2477, 5557.6925 54592.5519)"
SEGMENTATION-ZONE 1-2,E4.1,2,0,"LINESTRING(5563.5405 54587.8561, 5592.7798 54564.3776)"
SEGMENTATION-ZONE 1-2,STB-E4S.2,2,0,"LINESTRING(5543.4774 54591.3862, 5552.8663 54603.0803)"
SEGMENTATION-ZONE 1-2,STB-E4S.3,2,0,"LINESTRING(5558.1376 54579.6189, 5567.5133 54591.3235)"
SEGMENTATION-ZONE 1-2,E3.2,2,0,"LINESTRING(5073.8724 54981.9613, 5072.2444 54998.2894)"
SEGMENTATION-ZONE 1-2,E3.3,2,0,"LINESTRING(5054.4360 54982.0580, 5063.6471 54993.5962)"
SEGMENTATION-ZONE 1-2,E3.7,2,0,"LINESTRING(5114.2475 55056.7932, 5122.5066 55067.1084)"
SEGMENTATION-ZONE 1-2,E3.8,2,0,"LINESTRING(5126.8484 55072.5311, 5171.5371 55128.3447)"
SEGMENTATION-ZONE 1-2,E4S.1,2,0,"LINESTRING(5046.0125 54969.9298, 5045.2115 54970.5711)"
SEGMENTATION-ZONE 1-2,E4S.1,2,0,"LINESTRING(5064.4783 54992.9307, 5063.6471 54993.5962)"
SEGMENTATION-ZONE 1-2,E3.4,2,0,"LINESTRING(5072.8444 55005.0831, 5110.3457 55051.9201)"
SEGMENTATION-ZONE 1-2,E3.6,2,0,"LINESTRING(5057.5838 55050.6115, 5112.1582 55056.8319)"
SEGMENTATION-ZONE 1-2,PFS.1,2,0,"LINESTRING(4955.2091 55125.9852, 4885.0219 55182.3457)"
SEGMENTATION-ZONE 1-2,PFS.2,2,0,"LINESTRING(4873.3259 55191.7376, 4803.1649 55248.0772)"
SEGMENTATION-ZONE 1-2,PFS.3,2,0,"LINESTRING(4791.4640 55257.4730, 4721.2618 55313.8457)"
SEGMENTATION-ZONE 1-2,PFS.4,2,0,"LINESTRING(4709.6000 55323.2101, 4639.4347 55379.5531)"
SEGMENTATION-ZONE 1-2,PFS.5,2,0,"LINESTRING(4627.6912 55388.9832, 4557.5463 55445.3098)"
SEGMENTATION-ZONE 1-2,PFS.6,5,0,"LINESTRING(4545.8237 55454.7232, 4534.1624 55464.0872, 4512.5232 55485.6725, 4481.2030 55516.5334, 4480.5095 55517.0909)"
SEGMENTATION-ZONE 1-2,PFS.7,2,0,"LINESTRING(4474.7230 55521.7426, 4450.1953 55541.4603)"
SEGMENTATION-ZONE 1-2,E3.5,2,0,"LINESTRING(4966.8842 55116.6100, 5048.7561 55050.8676)"
SEGMENTATION-ZONE 1-2,E4S.1,2,0,"LINESTRING(5050.2302 55052.7030, 5051.3804 55054.3392)"
SEGMENTATION-ZONE 1-2,STB-E3.1,2,0,"LINESTRING(5035.1370 54977.4692, 5056.1914 54960.5662)"
SEGMENTATION-ZONE 1-2,STB-E3.2,2,0,"LINESTRING(5113.9471 55075.8840, 5135.0358 55058.9525)"
SEGMENTATION-ZONE 1-2,E4S.1,2,0,"LINESTRING(5118.3771 55061.9508, 5117.7221 55060.1684)"
SEGMENTATION-ZONE 1-2,STB-E3.4,2,0,"LINESTRING(5164.0859 55136.9460, 5185.6890 55119.6015)"
SEGMENTATION-ZONE 1-2,E3.9,2,0,"LINESTRING(5176.2257 55134.2005, 5180.8892 55140.0094)"
SEGMENTATION-ZONE 1-2,E3.10,2,0,"LINESTRING(5190.5233 55152.0574, 5236.5862 55209.5874)"
SEGMENTATION-ZONE 1-2,E3.11,2,0,"LINESTRING(5243.4518 55218.1622, 5246.1511 55221.5334)"
SEGMENTATION-ZONE 1-2,E3.16,2,0,"LINESTRING(5178.0703 55203.3322, 5184.3062 55146.1641)"
SEGMENTATION-ZONE 1-2,E3.17,2,0,"LINESTRING(5188.3456 55143.2467, 5248.4009 55147.3658)"
SEGMENTATION-ZONE 1-2,E3.15,2,0,"LINESTRING(5178.2386 55209.1454, 5238.0745 55213.2864)"
SEGMENTATION-ZONE 1-2,E3.18,2,0,"LINESTRING(5242.0694 55210.1009, 5250.9393 55150.7836)"
SEGMENTATION-ZONE 1-2,E2.3,2,0,"LINESTRING(5029.7252 55323.0572, 5076.5084 55285.4984)"
SEGMENTATION-ZONE 1-2,E2.4,2,0,"LINESTRING(5088.1938 55276.1171, 5123.2916 55247.9396)"
SEGMENTATION-ZONE 1-2,E2.5,2,0,"LINESTRING(5129.8996 55242.6345, 5148.1932 55227.9479)"
SEGMENTATION-ZONE 1-2,E3.12,2,0,"LINESTRING(5154.0377 55223.2558, 5172.9900 55208.0403)"
SEGMENTATION-ZONE 1-2,E3.13,2,0,"LINESTRING(5177.4386 55204.4689, 5241.7879 55152.8075)"
SEGMENTATION-ZONE 1-2,E3.14,2,0,"LINESTRING(5254.1879 55142.8525, 5265.1803 55134.0275)"
SEGMENTATION-ZONE 1-2,E3.24,2,0,"LINESTRING(5271.0318 55129.3297, 5347.0610 55068.2914)"
SEGMENTATION-ZONE 1-2,E3.25,2,0,"LINESTRING(5352.9155 55063.5913, 5393.3649 55031.1173)"
SEGMENTATION-ZONE 1-2,E3.26,2,0,"LINESTRING(5403.7829 55022.7535, 5414.2010 55014.3896)"
SEGMENTATION-ZONE 1-2,E3.27,2,0,"LINESTRING(5424.6180 55006.0265, 5453.8489 54982.5591)"
SEGMENTATION-ZONE 1-2,E3.28,2,0,"LINESTRING(5459.6935 54977.8670, 5510.8442 54936.8018)"
SEGMENTATION-ZONE 1-2,E3.29,2,0,"LINESTRING(5522.5715 54927.3868, 5581.0524 54880.4367)"
SEGMENTATION-ZONE 1-2,E3.30,2,0,"LINESTRING(5592.7415 54871.0524, 5639.5648 54833.4614)"
SEGMENTATION-ZONE 1-2,E3.31,2,0,"LINESTRING(5651.2519 54824.0786, 5662.9490 54814.6879)"
SEGMENTATION-ZONE 1-2,E3.32,2,0,"LINESTRING(5670.2274 54808.8446, 5709.7300 54777.1308)"
SEGMENTATION-ZONE 1-2,E4.23,2,0,"LINESTRING(5715.5834 54772.4315, 5721.4484 54767.7229)"
SEGMENTATION-ZONE 1-2,E4.24,2,0,"LINESTRING(5733.1237 54758.3497, 5826.6971 54683.2265)"
SEGMENTATION-ZONE 1-2,E4.25,2,0,"LINESTRING(5836.4914 54675.3945, 5838.4529 54673.8196)"
SEGMENTATION-ZONE 1-2,E5.1,2,0,"LINESTRING(5844.2621 54669.1552, 5908.5934 54617.5011)"
SEGMENTATION-ZONE 1-2,E5.2,2,0,"LINESTRING(5920.2854 54608.1131, 5978.7727 54561.1515)"
SEGMENTATION-ZONE 1-2,E5.3,2,0,"LINESTRING(5990.4772 54551.7534, 6048.9784 54504.7819)"
SEGMENTATION-ZONE 1-2,E5.4,2,0,"LINESTRING(6060.6778 54495.3804, 6117.5738 54449.7027)"
SEGMENTATION-ZONE 1-2,E6.23,2,0,"LINESTRING(6123.6562 54444.8196, 6158.4448 54416.8904)"
SEGMENTATION-ZONE 1-2,E6.24,2,0,"LINESTRING(6164.2978 54412.1914, 6234.5096 54355.8235)"
SEGMENTATION-ZONE 1-2,E6.25,2,0,"LINESTRING(6238.7806 54352.3945, 6275.4497 54322.9557)"
SEGMENTATION-ZONE 1-2,E9.31,2,0,"LINESTRING(6448.0443 54184.3920, 6459.7412 54175.0014)"
SEGMENTATION-ZONE 1-2,E9.32,2,0,"LINESTRING(6471.4380 54165.6108, 6565.0592 54090.4492)"
SEGMENTATION-ZONE 1-2,E9.34,2,0,"LINESTRING(6600.1221 54062.2998, 6658.6252 54015.3319)"
SEGMENTATION-ZONE 1-2,E9.35,2,0,"LINESTRING(6670.3270 54005.9374, 6691.7803 53988.7141)"
SEGMENTATION-ZONE 1-2,E9.35a,2,0,"LINESTRING(6700.3654 53981.8217, 6702.7047 53979.9436)"
SEGMENTATION-ZONE 1-2,E9.35b,2,0,"LINESTRING(6711.2780 53973.0608, 6732.7013 53955.8615)"
SEGMENTATION-ZONE 1-2,E9.36,2,0,"LINESTRING(6744.3884 53946.4788, 6802.8414 53899.5512)"
SEGMENTATION-ZONE 1-2,E11.28,2,0,"LINESTRING(6814.5490 53890.1520, 6884.8271 53833.7308)"
SEGMENTATION-ZONE 1-2,E11.29,2,0,"LINESTRING(6896.1614 53824.6313, 6954.9759 53777.4135)"
SEGMENTATION-ZONE 1-2,E11.34,2,0,"LINESTRING(6965.5416 53768.9310, 6967.8810 53767.0529)"
SEGMENTATION-ZONE 1-2,E11.35,2,0,"LINESTRING(6972.5502 53763.3043, 7062.4885 53691.0994)"
SEGMENTATION-ZONE 1-2,E13.16,2,0,"LINESTRING(7071.6538 53683.7412, 7121.7721 53643.5049)"
SEGMENTATION-ZONE 1-2,E13.17,2,0,"LINESTRING(7127.8558 53638.6208, 7162.1305 53611.1041)"
SEGMENTATION-ZONE 1-2,E13.18,2,0,"LINESTRING(7168.5295 53605.9668, 7238.8838 53549.4845)"
SEGMENTATION-ZONE 1-2,E13.19,2,0,"LINESTRING(7242.5453 53546.5449, 7250.3730 53540.2606)"
SEGMENTATION-ZONE 1-2,E13.20,2,0,"LINESTRING(7254.6984 53536.7881, 7329.2534 53476.9333)"
SEGMENTATION-ZONE 1-2,E13.21,2,0,"LINESTRING(7340.9543 53467.5395, 7422.8271 53401.8098)"
SEGMENTATION-ZONE 1-2,E13.22,2,0,"LINESTRING(7434.5216 53392.4211, 7516.3993 53326.6874)"
SEGMENTATION-ZONE 1-2,E13.23,2,0,"LINESTRING(7528.1118 53317.2843, 7609.9960 53251.5455)"
SEGMENTATION-ZONE 1-2,E14.18,2,0,"LINESTRING(7615.8371 53246.8561, 7627.5803 53237.4283)"
SEGMENTATION-ZONE 1-2,E14.19,2,0,"LINESTRING(7633.4281 53232.7335, 7649.9593 53219.4618)"
SEGMENTATION-ZONE 1-2,E14.20,2,0,"LINESTRING(7656.7613 53214.0010, 7726.9217 53157.6743)"
SEGMENTATION-ZONE 1-2,E14.21,2,0,"LINESTRING(7730.8347 53154.5329, 7748.3987 53140.4320)"
SEGMENTATION-ZONE 1-2,E14.22,2,0,"LINESTRING(7754.2559 53135.7297, 7765.9294 53126.3579)"
SEGMENTATION-ZONE 1-2,E14.23,2,0,"LINESTRING(7773.7440 53120.0841, 7841.9643 53065.3150)"
SEGMENTATION-ZONE 1-2,E14.24,2,0,"LINESTRING(7853.6495 53055.9338, 7923.8330 52999.5885)"
SEGMENTATION-ZONE 1-2,E14.25,2,0,"LINESTRING(7935.5399 52990.1900, 8017.4083 52924.4638)"
SEGMENTATION-ZONE 1-2,E14.26,2,0,"LINESTRING(8029.0838 52915.0904, 8099.2923 52858.7251)"
SEGMENTATION-ZONE 1-2,E14.27,2,0,"LINESTRING(8111.0008 52849.3251, 8179.1744 52794.5936)"
SEGMENTATION-ZONE 1-2,E15.4,2,0,"LINESTRING(8185.0360 52789.8877, 8190.8520 52785.2185)"
SEGMENTATION-ZONE 1-2,E15.5,2,0,"LINESTRING(8196.7648 52780.4714, 8210.9640 52769.0720)"
SEGMENTATION-ZONE 1-2,419.1,2,0,"LINESTRING(5156.0550 54916.1429, 5172.3018 54917.9193)"
SEGMENTATION-ZONE 1-2,419.2,2,0,"LINESTRING(5176.7946 54914.3114, 5178.5709 54898.0650)"
SEGMENTATION-ZONE 1-2,419.3,2,0,"LINESTRING(5176.4711 54921.7052, 5205.5512 54957.9254)"
SEGMENTATION-ZONE 1-2,418.1,2,0,"LINESTRING(5193.3283 54886.2173, 5209.5751 54887.9938)"
SEGMENTATION-ZONE 1-2,418.2,2,0,"LINESTRING(5214.0679 54884.3858, 5215.8442 54868.1394)"
SEGMENTATION-ZONE 1-2,418.3,2,0,"LINESTRING(5213.7444 54891.7796, 5242.8245 54927.9998)"
SEGMENTATION-ZONE 1-2,417.1,2,0,"LINESTRING(5230.6016 54856.2918, 5246.8484 54858.0682)"
SEGMENTATION-ZONE 1-2,417.2,2,0,"LINESTRING(5251.3412 54854.4602, 5253.1175 54838.2138)"
SEGMENTATION-ZONE 1-2,417.3,2,0,"LINESTRING(5251.0177 54861.8540, 5280.0978 54898.0742)"
SEGMENTATION-ZONE 1-2,416.1,2,0,"LINESTRING(5267.8749 54826.3662, 5284.1218 54828.1426)"
SEGMENTATION-ZONE 1-2,416.2,2,0,"LINESTRING(5288.6145 54824.5346, 5290.3908 54808.2882)"
SEGMENTATION-ZONE 1-2,416.3,2,0,"LINESTRING(5288.2910 54831.9284, 5317.3711 54868.1486)"
SEGMENTATION-ZONE 1-2,415.1,2,0,"LINESTRING(5305.1482 54796.4406, 5321.3950 54798.2170)"
SEGMENTATION-ZONE 1-2,415.2,2,0,"LINESTRING(5325.8878 54794.6090, 5327.6641 54778.3626)"
SEGMENTATION-ZONE 1-2,415.3,2,0,"LINESTRING(5325.5643 54802.0028, 5354.6444 54838.2230)"
SEGMENTATION-ZONE 1-2,414.1,2,0,"LINESTRING(5352.6327 54758.3167, 5368.8795 54760.0931)"
SEGMENTATION-ZONE 1-2,414.2,2,0,"LINESTRING(5373.3723 54756.4851, 5375.1485 54740.2388)"
SEGMENTATION-ZONE 1-2,414.3,2,0,"LINESTRING(5373.0488 54763.8790, 5402.1288 54800.0991)"
SEGMENTATION-ZONE 1-2,413.1,2,0,"LINESTRING(5388.5779 54729.4524, 5404.8247 54731.2288)"
SEGMENTATION-ZONE 1-2,413.2,2,0,"LINESTRING(5409.3175 54727.6208, 5411.0937 54711.3745)"
SEGMENTATION-ZONE 1-2,413.3,2,0,"LINESTRING(5408.9940 54735.0147, 5438.0741 54771.2348)"
SEGMENTATION-ZONE 1-2,412.1,2,0,"LINESTRING(5424.5280 54700.5942, 5440.7748 54702.3706)"
SEGMENTATION-ZONE 1-2,412.2,2,0,"LINESTRING(5445.2676 54698.7626, 5447.0438 54682.5162)"
SEGMENTATION-ZONE 1-2,412.3,2,0,"LINESTRING(5444.9441 54706.1564, 5474.0242 54742.3766)"
SEGMENTATION-ZONE 1-2,411.1,2,0,"LINESTRING(5460.4726 54671.7290, 5476.7194 54673.5054)"
SEGMENTATION-ZONE 1-2,411.2,2,0,"LINESTRING(5481.2122 54669.8975, 5482.9884 54653.6511)"
SEGMENTATION-ZONE 1-2,411.3,2,0,"LINESTRING(5480.8887 54677.2913, 5509.9688 54713.5115)"
SEGMENTATION-ZONE 1-2,410.1,2,0,"LINESTRING(5496.4234 54642.8716, 5512.6702 54644.6480)"
SEGMENTATION-ZONE 1-2,410.2,2,0,"LINESTRING(5517.1629 54641.0400, 5518.9392 54624.7936)"
SEGMENTATION-ZONE 1-2,410.3,2,0,"LINESTRING(5516.8395 54648.4338, 5545.9195 54684.6540)"
SEGMENTATION-ZONE 1-2,409.2,2,0,"LINESTRING(5634.2736 54740.9865, 5636.0976 54724.7776)"
SEGMENTATION-ZONE 1-2,409.1,2,0,"LINESTRING(5640.5366 54721.1665, 5656.8182 54722.9395)"
SEGMENTATION-ZONE 1-2,409.3,2,0,"LINESTRING(5633.2128 54719.9452, 5605.6919 54685.4666)"
SEGMENTATION-ZONE 1-2,E3A.4,2,0,"LINESTRING(5374.9755 54971.7354, 5376.7816 54955.0400)"
SEGMENTATION-ZONE 1-2,E3A.5,2,0,"LINESTRING(5374.2363 54978.4798, 5396.1488 55005.7722)"
SEGMENTATION-ZONE 1-2,401.2,2,0,"LINESTRING(5365.1524 54969.7435, 5355.4831 54960.4115)"
SEGMENTATION-ZONE 1-2,E3A.6,2,0,"LINESTRING(5397.1882 55026.9490, 5398.9589 55010.6675)"
SEGMENTATION-ZONE 1-2,E3A.7,2,0,"LINESTRING(5403.4303 55007.0739, 5419.7158 55008.8804)"
SEGMENTATION-ZONE 1-2,408.3,2,0,"LINESTRING(5597.2406 54748.8221, 5569.7197 54714.3435)"
SEGMENTATION-ZONE 1-2,407.3,2,0,"LINESTRING(5561.3178 54777.6682, 5533.7968 54743.1896)"
SEGMENTATION-ZONE 1-2,406.3,2,0,"LINESTRING(5525.3595 54806.5335, 5497.8386 54772.0549)"
SEGMENTATION-ZONE 1-2,405.3,2,0,"LINESTRING(5489.4228 54835.3912, 5461.9019 54800.9126)"
SEGMENTATION-ZONE 1-2,404.3,2,0,"LINESTRING(5453.4753 54864.2527, 5425.9544 54829.7741)"
SEGMENTATION-ZONE 1-2,403.3,2,0,"LINESTRING(5417.4999 54893.0855, 5389.1532 54857.5724)"
SEGMENTATION-ZONE 1-2,402.3,2,0,"LINESTRING(5381.5162 54921.9192, 5353.1972 54886.4407)"
SEGMENTATION-ZONE 1-2,401.3,2,0,"LINESTRING(5345.5975 54950.8167, 5317.2497 54915.3022)"
SEGMENTATION-ZONE 1-2,408.2,2,0,"LINESTRING(5598.3014 54769.8634, 5600.1254 54753.6545)"
SEGMENTATION-ZONE 1-2,408.1,2,0,"LINESTRING(5604.5644 54750.0434, 5620.8460 54751.8164)"
SEGMENTATION-ZONE 1-2,407.2,2,0,"LINESTRING(5562.3786 54798.7095, 5564.2026 54782.5006)"
SEGMENTATION-ZONE 1-2,407.1,2,0,"LINESTRING(5568.6416 54778.8895, 5584.9232 54780.6625)"
SEGMENTATION-ZONE 1-2,406.2,2,0,"LINESTRING(5526.4203 54827.5748, 5528.2443 54811.3659)"
SEGMENTATION-ZONE 1-2,406.1,2,0,"LINESTRING(5532.6834 54807.7548, 5548.9649 54809.5278)"
SEGMENTATION-ZONE 1-2,405.2,2,0,"LINESTRING(5490.4836 54856.4325, 5492.3076 54840.2236)"
SEGMENTATION-ZONE 1-2,405.1,2,0,"LINESTRING(5496.7466 54836.6125, 5513.0282 54838.3855)"
SEGMENTATION-ZONE 1-2,404.2,2,0,"LINESTRING(5454.5361 54885.2940, 5456.3601 54869.0851)"
SEGMENTATION-ZONE 1-2,404.1,2,0,"LINESTRING(5460.7991 54865.4740, 5477.0807 54867.2470)"
SEGMENTATION-ZONE 1-2,403.2,2,0,"LINESTRING(5417.7350 54913.0923, 5419.5590 54896.8834)"
SEGMENTATION-ZONE 1-2,403.1,2,0,"LINESTRING(5423.9980 54893.2723, 5440.2795 54895.0453)"
SEGMENTATION-ZONE 1-2,402.2,2,0,"LINESTRING(5381.7790 54941.9606, 5383.6030 54925.7517)"
SEGMENTATION-ZONE 1-2,402.1,2,0,"LINESTRING(5388.0420 54922.1406, 5404.3236 54923.9136)"
SEGMENTATION-ZONE 1-2,401.1,2,0,"LINESTRING(5352.0945 54951.0021, 5368.3761 54952.7751)"
SEGMENTATION-ZONE 1-2,408.4,2,0,"LINESTRING(5612.5887 54770.7354, 5604.8898 54759.6137)"
SEGMENTATION-ZONE 1-2,E3B.5,2,0,"LINESTRING(5598.1580 54777.2250, 5615.5458 54777.8149)"
SEGMENTATION-ZONE 1-2,E3B.4,2,0,"LINESTRING(5623.6768 54756.4858, 5620.5147 54773.9589)"
SEGMENTATION-ZONE 1-2,E3B.3,2,0,"LINESTRING(5620.3229 54781.8922, 5641.7876 54808.6268)"
SEGMENTATION-ZONE 1-2,E3B.2,2,0,"LINESTRING(5642.8862 54829.6453, 5644.2466 54812.7172)"
SEGMENTATION-ZONE 1-2,E3B.1,2,0,"LINESTRING(5648.2389 54809.4325, 5665.1270 54811.8026)"
SEGMENTATION-ZONE 1-2,E4.30,2,0,"LINESTRING(5835.1702 54681.5919, 5816.5530 54806.8236)"
SEGMENTATION-ZONE 1-2,E4.28,2,0,"LINESTRING(5830.3868 54679.5010, 5731.8446 54685.5675)"
SEGMENTATION-ZONE 1-2,E2.1,5,0,"LINESTRING(4941.2976 55406.5156, 4955.0044 55390.5873, 4965.1521 55375.7620, 4969.8142 55371.1554, 5006.3088 55341.8566)"
SEGMENTATION-ZONE 1-2,E2.2,2,0,"LINESTRING(5012.1468 55337.1696, 5023.8510 55327.7732)"
SEGMENTATION-ZONE 1-2,E2.6,3,0,"LINESTRING(5029.9412 55329.1209, 5087.0737 55342.9819, 5091.7449 55348.6528)"
SEGMENTATION-ZONE 1-2,E2.7,2,0,"LINESTRING(5102.8392 55338.3696, 5128.1199 55250.1738)"
SEGMENTATION-ZONE 1-2,E4.27,2,0,"LINESTRING(5726.1367 54762.7436, 5731.7674 54710.2162)"
SEGMENTATION-ZONE 1-2,E4.5,2,0,"LINESTRING(5571.0796 54508.5826, 5585.1718 54526.1229)"
SEGMENTATION-ZONE 1-2,E4.6,2,0,"LINESTRING(5590.0306 54532.1706, 5594.8894 54538.2182)"
SEGMENTATION-ZONE 1-2,E4.7,2,0,"LINESTRING(5601.1510 54546.0120, 5610.5555 54557.7177)"
SEGMENTATION-ZONE 1-2,E4.8,2,0,"LINESTRING(5618.1885 54567.2184, 5652.7989 54610.2973)"
SEGMENTATION-ZONE 1-2,E4.8a,2,0,"LINESTRING(5656.6077 54615.0381, 5658.4867 54617.3768)"
SEGMENTATION-ZONE 1-2,E4.17,2,0,"LINESTRING(5662.2171 54622.0200, 5698.2555 54666.8765)"
SEGMENTATION-ZONE 1-2,E4.18,2,0,"LINESTRING(5702.9467 54672.7155, 5717.0393 54690.2563)"
SEGMENTATION-ZONE 1-2,E4.19,2,0,"LINESTRING(5720.3910 54694.4282, 5729.9849 54706.3696)"
SEGMENTATION-ZONE 1-2,E4.20,2,0,"LINESTRING(5733.9393 54711.2915, 5780.9308 54769.7812)"
SEGMENTATION-ZONE 1-2,E4.22,2,0,"LINESTRING(5815.8346 54813.2253, 5818.8354 54816.9603)"
SEGMENTATION-ZONE 1-2,E4.26,2,0,"LINESTRING(5724.2204 54769.6294, 5784.1975 54774.8402)"
SEGMENTATION-ZONE 1-2,E2.1,2,0,"LINESTRING(5610.9533 54557.3981, 5610.5555 54557.7177)"
SEGMENTATION-ZONE 1-2,E2.1,2,0,"LINESTRING(5595.3003 54537.8881, 5594.8894 54538.2182)"
SEGMENTATION-ZONE 1-2,E4.4,2,0,"LINESTRING(5598.4071 54560.5859, 5624.7600 54556.3110)"
SEGMENTATION-ZONE 1-2,E4.3,2,0,"LINESTRING(5597.7378 54561.6771, 5613.9916 54563.4560)"
SEGMENTATION-ZONE 1-2,E4.11,2,0,"LINESTRING(5602.6870 54540.7208, 5626.8284 54552.8857)"
SEGMENTATION-ZONE 1-2,E4.10,2,0,"LINESTRING(5633.6465 54553.6281, 5659.8645 54546.9890)"
SEGMENTATION-ZONE 1-2,E4.9,2,0,"LINESTRING(5665.4608 54543.0482, 5671.2881 54538.3700)"
SEGMENTATION-ZONE 1-2,F7.4a,2,0,"LINESTRING(5677.0416 54533.7508, 5783.2039 54448.5209)"
SEGMENTATION-ZONE 1-2,F7.5,2,0,"LINESTRING(5788.5182 54444.2544, 5797.8743 54436.7431)"
SEGMENTATION-ZONE 1-2,E4.12,2,0,"LINESTRING(5656.7566 54608.0392, 5662.9770 54550.8634)"
SEGMENTATION-ZONE 1-2,E4.14,2,0,"LINESTRING(5703.2720 54693.0938, 5719.4676 54694.8226)"
SEGMENTATION-ZONE 1-2,E4.15,4,0,"LINESTRING(5703.2995 54691.9628, 5708.2792 54688.0758, 5713.2638 54685.8745, 5724.5378 54686.4844)"
SEGMENTATION-ZONE 1-2,E4.16,2,0,"LINESTRING(5699.6486 54688.6042, 5701.4277 54672.3340)"
SEGMENTATION-ZONE 1-2,E4.29,2,0,"LINESTRING(5702.0509 54663.8289, 5725.2780 54682.2081)"
SEGMENTATION-ZONE 1-2,E4.21,2,0,"LINESTRING(5789.0624 54780.1250, 5812.5573 54809.1431)"
SEGMENTATION-ZONE 1-2,STB-E3A.3,2,0,"LINESTRING(5451.3690 54972.3222, 5464.5164 54988.7001)"
SEGMENTATION-ZONE 1-2,STB-E3.6,2,0,"LINESTRING(5264.8792 55119.5842, 5281.7835 55140.6402)"
SEGMENTATION-ZONE 1-2,STB-E3A.2,2,0,"LINESTRING(5344.5904 55061.3541, 5355.8557 55075.3853)"
SEGMENTATION-ZONE 1-2,STB-E3.5,2,0,"LINESTRING(5144.7891 55215.9321, 5161.6901 55236.9822)"
SEGMENTATION-ZONE 1-2,STB-E2.1,2,0,"LINESTRING(4931.0544 55399.3715, 4947.8940 55420.3470)"
SEGMENTATION-ZONE 1-2,STB-E3.3,2,0,"LINESTRING(4954.7474 55111.9921, 4971.6647 55133.0630)"
SEGMENTATION-ZONE 1-2,STB-E4.6,2,0,"LINESTRING(5700.5984 54765.7681, 5719.3893 54789.1727)"
SEGMENTATION-ZONE 1-2,STB-E3.7,2,0,"LINESTRING(5235.4444 55234.6611, 5261.1295 55213.9442)"
SEGMENTATION-ZONE 1-2,STB-E2.2,2,0,"LINESTRING(5082.3224 55357.5435, 5112.5984 55333.1123)"
SEGMENTATION-ZONE 1-2,STB-E3A.1,2,0,"LINESTRING(5357.9671 54986.2940, 5388.3782 54961.8777)"
SEGMENTATION-ZONE 1-2,STB-E3B.1,2,0,"LINESTRING(5603.4359 54788.7834, 5636.2212 54762.4610)"
SEGMENTATION-ZONE 1-2,STB-E4.5,2,0,"LINESTRING(5709.9807 54704.9034, 5742.7506 54678.6016)"
SEGMENTATION-ZONE 1-2,STB-E4.1,2,0,"LINESTRING(5569.2113 54543.4424, 5608.7033 54511.7354)"
SEGMENTATION-ZONE 1-2,STB-E4.2,2,0,"LINESTRING(5659.1976 54517.9725, 5691.1113 54557.7505)"
SEGMENTATION-ZONE 1-2,STB-E4.3,2,0,"LINESTRING(5652.3940 54626.3035, 5680.4250 54603.7555)"
SEGMENTATION-ZONE 1-2,STB-E4.4,2,0,"LINESTRING(5664.8403 54710.6376, 5677.9889 54727.0145)"
SEGMENTATION-ZONE 1-2,STB-E4.7,2,0,"LINESTRING(5840.1420 54661.5797, 5853.2906 54677.9566)"
SEGMENTATION-ZONE 1-2,STB-E4.8,2,0,"LINESTRING(5810.2032 54824.5248, 5833.5491 54805.6858)"
SEGMENTATION-ZONE 1-2,PFS.8,2,0,"LINESTRING(4445.4720 55545.2322, 4392.8938 55587.4696)"
SEGMENTATION-ZONE 1-2,PFS.9,2,0,"LINESTRING(4387.4109 55593.0844, 4374.6994 55703.3720)"
SEGMENTATION-ZONE 1-2,PFS.10,2,0,"LINESTRING(4378.6087 55709.7421, 4411.4870 55750.6670)"
SEGMENTATION-ZONE 1-2,PFS.11,2,0,"LINESTRING(4446.4571 55545.7855, 4443.4954 55596.4068)"
SEGMENTATION-ZONE 1-2,PFS.12,2,0,"LINESTRING(4447.9754 55602.7830, 4508.1352 55677.8020)"
SEGMENTATION-ZONE 1-2,PFN.2,2,0,"LINESTRING(4487.4093 55771.6615, 4563.4289 55710.6309)"
SEGMENTATION-ZONE 1-2,PFN.3,2,0,"LINESTRING(4511.9999 55682.6144, 4519.7276 55692.2370)"
SEGMENTATION-ZONE 1-2,PFN.3,2,0,"LINESTRING(4519.7276 55692.2370, 4575.3417 55705.5814)"
SEGMENTATION-ZONE 1-2,PFN.4,2,0,"LINESTRING(4575.1369 55701.2290, 4598.4633 55682.4542)"
SEGMENTATION-ZONE 1-2,PFN.5,2,0,"LINESTRING(4604.3396 55677.7245, 4668.6108 55625.9943)"
SEGMENTATION-ZONE 1-2,PFN.6,2,0,"LINESTRING(4680.2959 55616.5892, 4738.7219 55569.5636)"
