xref,seg_layer,label,x,y
SEGMENTATION-ZONE 1-2,SIG2.3,SIG2.3,5038.8914,55103.743
SEGMENTATION-ZONE 1-2,SIG2.3,SIG2.3,4948.6657,55083.2697
SEGMENTATION-ZONE 1-2,SIG2.3,SIG2.3,5088.8337,54946.0953
SEGMENTATION-ZONE 1-2,SIG2.2,SIG2.2,5259.9705,55097.9898
SEGMENTATION-ZONE 1-2,SIG2.2,SIG2.2,5167.3749,55259.8201
SEGMENTATION-ZONE 1-2,SIG2.2,SIG2.2,5378.8452,55081.4634
SEGMENTATION-ZONE 1-2,SIG2.2,SIG2.2,5337.649,55014.3596
SEGMENTATION-ZONE 1-2,SIG2.2,SIG2.2,5427.9153,54965.7819
SEGMENTATION-ZONE 1-2,SIG2.2,SIG2.2,5602.4644,54901.8889
SEGMENTATION-ZONE 1-2,SIG2.2,SIG2.2,5582.4777,54817.9922
SEGMENTATION-ZONE 1-2,SIG2.2,SIG2.2,5731.4975,54805.7189
SEGMENTATION-ZONE 1-2,SIG2.2,SIG2.2,5692.5493,54750.0694
SEGMENTATION-ZONE 1-2,SIG2.2,SIG2.2,5690.2652,54726.9898
SEGMENTATION-ZONE 1-2,SIG2.2,SIG2.2,5646.3246,54673.306
SEGMENTATION-ZONE 1-2,SIG2.3,SIG2.3,5519.9219,54587.1492
SEGMENTATION-ZONE 1-2,SIG2.3,SIG2.3,5559.0974,54562.6562
SEGMENTATION-ZONE 1-2,SIG2.3,SIG2.3,5651.8861,54491.9729
SEGMENTATION-ZONE 1-2,SIG2.3,SIG2.3,5709.6969,54592.5899
SEGMENTATION-ZONE 1-2,SIG2.3,SIG2.3,5743.049,54412.452
SEGMENTATION-ZONE 1-2,SIG2.3,SIG2.3,5794.7373,54485.3458
SEGMENTATION-ZONE 1-2,SIG2.3,SIG2.3,5902.4623,54307.1141
SEGMENTATION-ZONE 1-2,SIG2.3,SIG2.3,5943.1447,54248.9736
SEGMENTATION-ZONE 1-2,SIG2.3,SIG2.3,5985.63,54233.9501
SEGMENTATION-ZONE 1-2,SIG2.3,SIG2.3,6099.5891,54140.151
SEGMENTATION-ZONE 1-2,SIG2.3,SIG2.3,6285.7588,53999.6581
SEGMENTATION-ZONE 1-2,SIG2.3,SIG2.3,6297.982,53970.375
SEGMENTATION-ZONE 1-2,SIG2.2,SIG2.2,5816.466,54649.1257
SEGMENTATION-ZONE 1-2,SIG2.2,SIG2.2,5854.0047,54708.4715
SEGMENTATION-ZONE 1-2,SIG2.2,SIG2.2,6154.4696,54464.848
SEGMENTATION-ZONE 1-2,SIG2.2,SIG2.2,6317.5971,54369.4052
SEGMENTATION-ZONE 1-2,SIG2.2,SIG2.2,6101.2387,54415.4213
SEGMENTATION-ZONE 1-2,SIG2.2,SIG2.2,6118.8268,54370.6459
SEGMENTATION-ZONE 1-2,SIG2.2,SIG2.2,6328.3602,54243.2909
SEGMENTATION-ZONE 1-2,SIG2.2,SIG2.2,6371.1575,54280.5058
SEGMENTATION-ZONE 1-2,SIG2.2,SIG2.2,6405.4726,54287.8135
SEGMENTATION-ZONE 1-2,SIG2.2,SIG2.2,6486.9381,54189.9672
SEGMENTATION-ZONE 1-2,SIG2.2,SIG2.2,6537.1146,54152.2819
SEGMENTATION-ZONE 1-2,SIG2.2,SIG2.2,6619.3888,54129.5487
SEGMENTATION-ZONE 1-2,SIG2.2,SIG2.2,6636.7923,54100.1153
SEGMENTATION-ZONE 1-2,SIG2.2,SIG2.2,6553.3631,54044.0809
SEGMENTATION-ZONE 1-2,SIG2.2,SIG2.2,6435.6506,54123.6042
SEGMENTATION-ZONE 1-2,SIG2.3,SIG2.3,6051.9905,54284.8383
SEGMENTATION-ZONE 1-2,SIG2.3,SIG2.3,6160.215,54232.5238
SEGMENTATION-ZONE 1-2,SIG2.3,SIG2.3,6172.3145,54195.2692
SEGMENTATION-ZONE 1-2,SIG2.3,SIG2.3,6371.0574,54032.1336
SEGMENTATION-ZONE 1-2,SIG2.3,SIG2.3,6473.293,53989.1885
SEGMENTATION-ZONE 1-2,SIG3.2,SIG3.2,6736.4919,53999.9316
SEGMENTATION-ZONE 1-2,SIG3.1,SIG3.1,6880.2742,53926.3506
SEGMENTATION-ZONE 1-2,SIG3.1,SIG3.1,6952.0934,53847.5882
SEGMENTATION-ZONE 1-2,SIG3.1,SIG3.1,6905.4743,53856.056
SEGMENTATION-ZONE 1-2,SIG3.2,SIG3.2,6699.2851,53946.7337
SEGMENTATION-ZONE 1-2,SIG3.2,SIG3.2,6808.6314,53828.3152
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,6738.1222,53749.5988
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,6593.3375,53845.4338
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,6829.6451,53698.4873
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,6792.6721,53594.2389
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,6757.0225,53605.7775
SEGMENTATION-ZONE 1-2,SIG3.2,SIG3.2,6941.1536,53749.6974
SEGMENTATION-ZONE 1-2,SIG3.2,SIG3.2,7036.9945,53672.7651
SEGMENTATION-ZONE 1-2,SIG3.2,SIG3.2,7081.2639,53638.8884
SEGMENTATION-ZONE 1-2,SIG3.2,SIG3.2,7123.6094,53557.1189
SEGMENTATION-ZONE 1-2,SIG3.2,SIG3.2,7143.1825,53458.3895
SEGMENTATION-ZONE 1-2,SIG3.2,SIG3.2,7225.5019,53513.7818
SEGMENTATION-ZONE 1-2,SIG3.2,SIG3.2,7321.8055,53519.4468
SEGMENTATION-ZONE 1-2,SIG3.2,SIG3.2,7276.8206,53600.7746
SEGMENTATION-ZONE 1-2,SIG3.2,SIG3.1,7155.4838,53696.5362
SEGMENTATION-ZONE 1-2,SIG3.2,SIG3.1,7062.8582,53731.6865
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,7018.9682,53502.1879
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,6968.5439,53460.6479
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,7003.965,53402.3176
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,7107.5822,53342.1178
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,7176.9801,53293.4144
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,7152.9055,53277.6762
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,7193.3586,53251.5602
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,7274.9535,53205.6597
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,7453.2691,53066.8926
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,7435.0831,53053.8023
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,7493.0588,53015.8538
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,7586.7343,52952.7864
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,7583.2532,52942.8156
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,7663.3206,52872.5611
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,7529.0436,53105.0585
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,7660.304,53085.4507
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,7626.7917,53016.4036
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,7846.7962,52833.8158
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,7732.0884,52840.0628
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,7776.4406,52727.0402
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,7821.6482,52707.7688
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,7856.8683,52747.316
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,7881.2328,52660.1255
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,7942.8083,52673.0299
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,7970.0075,52734.4604
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,7994.553,52729.9049
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,7980.9383,52640.6321
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,7956.1972,52583.8058
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,8105.5351,52590.4197
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,8143.0822,52642.9425
SEGMENTATION-ZONE 1-2,SIG3.2,SIG3.2,8154.2376,52729.8161
SEGMENTATION-ZONE 1-2,SIG3.2,SIG3.2,8157.1383,52767.4653
SEGMENTATION-ZONE 1-2,SIG3.2,SIG3.2,8194.133,52823.8683
SEGMENTATION-ZONE 1-2,SIG3.2,SIG3.2,8297.0126,52793.7544
SEGMENTATION-ZONE 1-2,SIG3.2,SIG3.2,7736.7528,53103.044
SEGMENTATION-ZONE 1-2,SIG3.2,SIG3.2,7785.0175,53152.3435
SEGMENTATION-ZONE 1-2,SIG3.2,SIG3.2,7769.0216,53220.6027
SEGMENTATION-ZONE 1-2,SIG3.2,SIG3.2,7646.942,53268.9101
SEGMENTATION-ZONE 1-2,SIG3.2,SIG3.2,7589.8104,53234.2937
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,7909.6371,52631.2334
SEGMENTATION-ZONE 1-2,SIG3.2,SIG3.2,6469.6458,53967.8577
SEGMENTATION-ZONE 1-2,SIG3.2,SIG3.2,7623.5562,53166.7675
SEGMENTATION-ZONE 1-2,SIG2.2,SIG2.2,4975.2925,55429.0823
SEGMENTATION-ZONE 1-2,TEPA.1,TEPA.1,4628.1026,55707.3199
SEGMENTATION-ZONE 1-2,TEPA.1,TEPA.1,4512.401,55575.6598
SEGMENTATION-ZONE 1-2,T.14a,T.14a,7491.524,52956.1745
SEGMENTATION-ZONE 1-2,E4N.9,E4N.9,5622.9905,54745.7744
SEGMENTATION-ZONE 1-2,E9.35a,E9.35a,6699.0625,53977.7305
SEGMENTATION-ZONE 1-2,E9.35b,E9.35b,6719.5071,53961.3171
SEGMENTATION-ZONE 1-2,T.17,T.17,7492.342,52970.8861
SEGMENTATION-ZONE 1-2,F3.3,F3.3,7843.996,52781.5048
SEGMENTATION-ZONE 1-2,F3.4,F3.4,7861.5514,52767.4391
SEGMENTATION-ZONE 1-2,F4.3,F4.3,7940.6562,52704.1597
SEGMENTATION-ZONE 1-2,F4.4,F4.4,7958.2205,52689.8261
SEGMENTATION-ZONE 1-2,F5.4,F5.4,7975.4102,52680.2224
SEGMENTATION-ZONE 1-2,F5.5,F5.5,7992.4455,52665.3309
SEGMENTATION-ZONE 1-2,T.24,T.29,7162.3721,53220.8652
SEGMENTATION-ZONE 1-2,E11.16a,E11.16a,6848.0997,53588.4639
SEGMENTATION-ZONE 1-2,E11.17a,E11.17a,6905.6666,53542.2636
SEGMENTATION-ZONE 1-2,F1.9a,F1.9a,7393.9147,53150.2537
SEGMENTATION-ZONE 1-2,SIG2.3,SIG2.3,5860.8818,54443.4142
SEGMENTATION-ZONE 1-2,SIG2.3,SIG2.3,6123.0481,54102.2589
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,7857.7653,52628.6056
SEGMENTATION-ZONE 1-2,SIG3.3,SIG3.3,7760.8912,52706.1913
SEGMENTATION-ZONE 1-2,TE2.2,TE2.2,5696.2378,54624.8188
SEGMENTATION-ZONE 1-2,SIG2.3,SIG2.3,5972.0764,54250.9305
SEGMENTATION-ZONE 1-2,SIG2.2,SIG2.2,5836.1081,54764.5289
SEGMENTATION-ZONE 1-2,C.2C,C.2C,5508.6396,55626.2299
SEGMENTATION-ZONE 1-2,SIG2.3,SIG2.3,5013.8511,54999.1952
SEGMENTATION-ZONE 1-2,TEPA.1,TEPA.1,4936.0291,55105.1439
SEGMENTATION-ZONE 1-2,TE2.2,TE2.2,4970.6002,55411.3189
SEGMENTATION-ZONE 1-2,TEPA.1,TEPA.1,4510.1883,55610.0436
SEGMENTATION-ZONE 1-2,TEPA.1,TEPA.1,4436.4421,55643.1374
SEGMENTATION-ZONE 1-2,TEPA.1,TEPA.1,4404.7959,55669.4659
SEGMENTATION-ZONE 1-2,TEPA.1,TEPA.1,4471.8418,55707.9051
SEGMENTATION-ZONE 1-2,TEPA.1,TEPA.1,4485.457,55732.39
SEGMENTATION-ZONE 1-2,STB-D.11,\pxqc;STB-D.11,8417.613,53138.1495
SEGMENTATION-ZONE 1-2,STB-D4.4,STB-D4.4,6126.8964,55221.5351
SEGMENTATION-ZONE 1-2,PFN.10,PFN.10,4435.1292,55756.1504
SEGMENTATION-ZONE 1-2,TEPA.1,TEPA.1,4413.1102,55800.6945
SEGMENTATION-ZONE 1-2,PFN.11,PFN.11,4414.7369,55767.3508
SEGMENTATION-ZONE 1-2,PFN.12,PFN.12,4384.0994,55758.4323
SEGMENTATION-ZONE 1-2,PFN.13,PFN.13,4294.3214,55757.0985
SEGMENTATION-ZONE 1-2,PFN.14,PFN.14,4252.753,55717.7639
SEGMENTATION-ZONE 1-2,PFN.15,PFN.15,4241.3843,55748.7146
SEGMENTATION-ZONE 1-2,PF-1.1,PF-1.1,4191.4051,55766.561
SEGMENTATION-ZONE 1-2,PF-1.2,PF-1.2,4219.6289,55732.5583
SEGMENTATION-ZONE 1-2,PF-1.3,PF-1.3,4179.4447,55667.9597
